lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y,dist_4_8,dist_4_12,dist_8_12,dist_12_16,dist_16_20,dist_4_20,dist_0_12,dist_8_16,angle_4_0_8,angle_8_0_20,angle_4_2_0,angle_8_6_5,angle_12_10_9,angle_16_14_13,angle_20_18_17,gesture,action
0.0,0.0,-0.29134227310356775,-0.06447290834861606,-0.5668148716334278,-0.32278117301378695,-0.6580875188015011,-0.6137744835937643,-0.6081638075059423,-0.8143942043904316,-0.47713087843611485,-0.8670140467826322,-0.5291943796212549,-0.908261167217178,-0.4397367123566047,-0.6386228639579179,-0.3606179968052023,-0.3800131089979029,-0.2966337609165305,-0.94982893340729,-0.3851777959893462,-1.0,-0.30250241108951265,-0.673865996725249,-0.22563279648072546,-0.3699000667942587,-0.10708797853255846,-0.9789602249350796,-0.20093745159081938,-0.961562902368781,-0.1468082838206316,-0.6270500507203286,-0.09669718214844317,-0.3399128176683307,0.08047708757043796,-0.9497077542970696,-0.02133147941787388,-0.9808466213931517,-0.02053527852872736,-0.7278477507324882,0.004470093328736022,-0.5041971280134455,0.49996586326458303,0.5864341503982695,0.1353635029439318,0.13237683994333566,0.19293561685973237,0.6866895387616914,0.4332853773924404,0.2669498637830781,0.037493457512353015,0.24448837438656304,0.6914874294351846,0.18840709971447628,0.25696795686331525,0.505461080778418,0.38830538123938024,Fist,brightness_low
0.0,0.0,-0.28009573339826976,-0.05647147896789909,-0.5582497044731435,-0.30054501018570606,-0.6656292453630454,-0.5722100513315695,-0.641837909058336,-0.7689562383915236,-0.4765981978453655,-0.8738460103557844,-0.5359213368913318,-0.9014776131811941,-0.4405418111945278,-0.6149100420891016,-0.3562391089754492,-0.3548381787358245,-0.29518965417554865,-0.9662776530208732,-0.39348984193691744,-0.9856355589393023,-0.2995078702357505,-0.6490071521508574,-0.21539149448174022,-0.3506813893412821,-0.10484440368567675,-1.0,-0.2075839302603042,-0.9485048936546449,-0.14182841337212074,-0.609701763707656,-0.0878268678964354,-0.33276682772757255,0.08142909655509165,-0.9744956419020577,-0.0290500473307204,-0.9595426793112631,-0.02197027470387175,-0.6895073089351875,0.00704200089723684,-0.46949795673934175,0.5030511325320577,0.5973360811580329,0.14090894012318397,0.12881640219187793,0.16641966202051986,0.7146470457463809,0.41154699941247225,0.2693181681513301,0.02923176019684334,0.2554012540536425,0.7134146415781671,0.26016161932572673,0.3510626089855315,0.5867481500968457,0.5194204249161015,Fist,brightness_low
0.0,0.0,-0.2794497553927187,-0.04466060389483589,-0.5633123132145694,-0.29463204590314596,-0.6723993152979019,-0.575048246841055,-0.6576258890156697,-0.7753205930923714,-0.4839635561230274,-0.8659173193335233,-0.5519768380677814,-0.9141874378459558,-0.4533416298789443,-0.6210501064512611,-0.36673418566186217,-0.3572936679712101,-0.3048846882178563,-0.9579055202490171,-0.41169782756663065,-1.0,-0.3127699269044732,-0.6488670990813594,-0.22333836672427118,-0.3446197390252177,-0.11306723176286651,-0.9980867223227798,-0.21989955346077597,-0.9538056703024044,-0.15048725322123369,-0.598565160284692,-0.0923009378660003,-0.31625572614674885,0.07687768256531374,-0.9845084210512703,-0.04277879389147791,-0.981002146267783,-0.02984902844634611,-0.7118791762021621,0.007187561561331143,-0.4956018537477353,0.5092784044177925,0.6116444046275398,0.14395481709102492,0.13407208877449606,0.20509264980435413,0.7212624329664277,0.4106614062422645,0.27748463050225464,0.03023676037950583,0.2587663537736195,0.7150657613920801,0.20131842515165974,0.29142241711140066,0.5621997985188512,0.47667344470952744,Fist,brightness_low
0.0,0.0,-0.2912731045924241,-0.045938498978756695,-0.5795133357479421,-0.30176026680433626,-0.6841383187768744,-0.5856288786071765,-0.6513400014555749,-0.7846659859796636,-0.5026830247188123,-0.88123636196489,-0.5496591528638863,-0.8884776345800347,-0.4527706358606853,-0.6131447782099577,-0.3697900950252108,-0.3510751038373978,-0.3203863061891303,-0.9705203510233926,-0.4054297627625621,-0.9782612859196106,-0.31590871076491317,-0.6456426171918724,-0.23292263704216953,-0.3444222325029888,-0.12724746944888612,-1.0,-0.22132762055629351,-0.9407340524100618,-0.15762876624700425,-0.60441324368921,-0.09836132903357057,-0.32687531893903055,0.06552917597858687,-0.970403734784028,-0.048566194824877736,-0.9662570485791758,-0.03964739335040584,-0.7100941569731191,-0.0016509284397640948,-0.4963463791721694,0.5169829812361864,0.6073612214472469,0.13702905440720142,0.1357005519097327,0.19512391406375257,0.7107911699407722,0.4157879616932423,0.2725054212247379,0.03773171235211729,0.2572034631732673,0.6998146490106554,0.3485091826439746,0.38652301595970073,0.6160084097911105,0.47988894487304556,Fist,brightness_low
0.0,0.0,-0.2939255426837101,-0.04482706407620025,-0.5814516752690375,-0.30965502496229175,-0.6867570856104687,-0.5919014600888188,-0.6664854995155277,-0.7894801600307428,-0.5087277581940588,-0.877786690518055,-0.5584818611534664,-0.9128367938136581,-0.4621662117992021,-0.6379062911647113,-0.38056950894026315,-0.36721245707930683,-0.3226312575505869,-0.9660873722452069,-0.41634550835798656,-0.9996631547389146,-0.32239579079894715,-0.6600553292711167,-0.23573276191668635,-0.35222620058257986,-0.12487622832086645,-1.0,-0.2229967617364579,-0.9571392024414025,-0.15848428730582928,-0.6125454172473005,-0.09852734717785408,-0.3312783245165079,0.07471921077263638,-0.9764375115215159,-0.039572278003267944,-0.9917413340328739,-0.03463830725616681,-0.7300753861860516,-0.0010046870230958874,-0.5136110396864372,0.509958789141355,0.613790636945524,0.14560999681394568,0.1387953145654942,0.20677497011219467,0.7203946719369378,0.4238316073840045,0.284322075988928,0.032511835000819424,0.25506261617181863,0.7115959150566806,0.20431789177993673,0.3038960968171477,0.5686026712959052,0.43200949371512465,Fist,brightness_low
0.0,0.0,-0.287324609703958,-0.04978795534538231,-0.5689054436311027,-0.3060193042689642,-0.668399732245039,-0.5901720973418842,-0.6368869167152512,-0.7913003390123297,-0.48612511066485287,-0.8795521582345447,-0.5348109520416315,-0.9123206149726847,-0.45193539331908184,-0.6316443177646779,-0.3787985575781132,-0.37021830666580297,-0.2993535013279782,-0.9600002159314202,-0.3893744466757358,-1.0,-0.31659648895510784,-0.6585126643777937,-0.24501327978234114,-0.35802163632830214,-0.1006847185333938,-0.9878892703677312,-0.1997834207855585,-0.9695044373906847,-0.1491941439398847,-0.6177940446114314,-0.09508928764224482,-0.3370292155211505,0.10001058063958887,-0.9597229599879078,-0.024005743775776814,-0.9837479216600807,-0.021559456716546823,-0.7158113623113299,0.016737276241065836,-0.5044827362829565,0.49388225224964477,0.5842049139835955,0.13434008829166955,0.15138654217125178,0.20136003080421092,0.7137849275889911,0.4338329163962721,0.28564394903192236,0.03792885147423881,0.2642030628323671,0.701392638028747,0.22223341793284032,0.296496718091417,0.5061725274050574,0.41209528098512016,Fist,brightness_low
0.0,0.0,-0.277773914368253,-0.04709234687578435,-0.5692207322299864,-0.2987499457042369,-0.6798407267223098,-0.5907779154578058,-0.6345102372387839,-0.8023199857408092,-0.4867269058989699,-0.8610255276745772,-0.5334097075903016,-0.9131704296394312,-0.44111910682346356,-0.637635319484829,-0.36364402777632154,-0.36795901638116546,-0.30186026378219044,-0.9447807274968937,-0.3933651540384172,-1.0,-0.30419171849995197,-0.6568460698533447,-0.22505513560888393,-0.3479484332542987,-0.1064721191523998,-0.9754777866671859,-0.2050319280484316,-0.9577642085325337,-0.14510481168517572,-0.6103462154622779,-0.0920124352810552,-0.3230252336750561,0.08579222707204935,-0.9512125554485451,-0.03719265121022314,-0.9746206090240735,-0.026124232557472735,-0.7178180185758911,0.013105873849384516,-0.5049247059523349,0.5118964300828948,0.6116428598126145,0.1400260849601777,0.13535703154172374,0.2100887358455831,0.7126363587282282,0.41438861744509137,0.27532302277469334,0.03513160367737163,0.25638301064078295,0.6948869791435115,0.1363423276627049,0.24676360469361552,0.5005143234994572,0.40617392155565113,Fist,brightness_low
0.0,0.0,-0.2832527454428683,-0.04888376114742554,-0.5692177180446835,-0.30588336170994895,-0.6702217026563654,-0.5952034393222212,-0.6218394668846806,-0.8070504747193432,-0.48238124163505336,-0.8522537654728962,-0.5337395200722638,-0.9095821697222997,-0.4417194828282211,-0.6282200667030872,-0.360881360277747,-0.3572974595182215,-0.2986644101208373,-0.9353730538035064,-0.39143853947660534,-1.0,-0.3012365582497422,-0.653676671280785,-0.21917422987308416,-0.34390908786053903,-0.10509132091553956,-0.9660486634550366,-0.2032930882035204,-0.958474208266955,-0.14284431743945722,-0.6102685145213139,-0.08789322412262773,-0.3235297113989947,0.08545733468658166,-0.9431996512456634,-0.03369707188134202,-0.9800071143167985,-0.026150844740223438,-0.7253058710517346,0.009586074955864493,-0.5106530102346833,0.5199777957628345,0.6137094078789257,0.1423381863842882,0.13285338330585608,0.21099133327220942,0.6975311260736405,0.4078122162877511,0.2750686883207347,0.04261920044658889,0.257563256729817,0.6902581081952752,0.13598230853109444,0.2245957277823696,0.46727577893351696,0.37536116112456036,Fist,brightness_low
0.0,0.0,-0.29731381235190835,-0.03799097934635913,-0.594343703584623,-0.2878934219754946,-0.6961946791367242,-0.5837333941797467,-0.6547372260344863,-0.8013444550896858,-0.513560366513211,-0.8817518235557728,-0.5532868515135762,-0.9165235177005587,-0.46841345137883245,-0.6356311065188203,-0.4016286787123551,-0.37586705058679193,-0.3270367234897838,-0.9704730678994979,-0.40794862453830405,-1.0,-0.32825343568322357,-0.6600338458174357,-0.2581715912071747,-0.3552425796977817,-0.12960804624673133,-0.9996318100554749,-0.2164775371722753,-0.9553029507485449,-0.1629977316560812,-0.6058855076202786,-0.11765289281912929,-0.320075038147849,0.06491573333540765,-0.968886221096333,-0.044710661907854846,-0.9718140225918238,-0.040200119013510234,-0.6954827155996288,-0.01202926677911153,-0.4689138785569547,0.49507066007797185,0.5968845666912175,0.14493206944952042,0.1448525477005383,0.18250849512329215,0.7235907746123443,0.4391467419175273,0.28940455356760086,0.04248534675292394,0.25237925534108663,0.6808526445984254,0.18409032851143883,0.31596581754455083,0.6010668090400151,0.47084436692487674,Fist,brightness_low
0.0,0.0,-0.29185009131070155,-0.033256545658693126,-0.587204253705097,-0.28735302039067484,-0.6864839676348901,-0.5864557841216199,-0.6395941056564763,-0.8078725372040704,-0.505880478183869,-0.8625918956118895,-0.550762561340112,-0.9133261009306166,-0.46354202718167237,-0.6300421156998989,-0.39114942803856334,-0.3687979828626126,-0.3181935899003399,-0.9499282258424487,-0.40500032021818827,-1.0,-0.3214388988116994,-0.6549238236509919,-0.2469740459384797,-0.3492344844584205,-0.12096549341741379,-0.9810601184311336,-0.21129246745472685,-0.9539515463519601,-0.15644221851473533,-0.6035099363596,-0.10883968238668427,-0.3172139594429109,0.07358333640613413,-0.9535713815937723,-0.03691328642406419,-0.9672217330898382,-0.03293826818672192,-0.6924147966247924,-0.005148720324021992,-0.4674236754018307,0.5044910525537777,0.6037378360839123,0.14549663663987542,0.1417970959368649,0.18252335297692684,0.7200183153726627,0.4277392950176088,0.28698380435521614,0.046200330709166335,0.2558534636933785,0.6767921180864622,0.1397834532375325,0.25763286619245995,0.5420257092484436,0.44067257060916804,Fist,brightness_low
0.0,0.0,-0.2912715907832406,-0.0327475909015448,-0.5912409137314241,-0.28796511840025113,-0.7030286518482762,-0.5858047501720052,-0.6612931812966268,-0.778655464325568,-0.5166756006473916,-0.8620789110488551,-0.5540569159697046,-0.9129052377018161,-0.46323665132670155,-0.6346507770620279,-0.3948073962566225,-0.3780332447707068,-0.3273990544732474,-0.9496756025903434,-0.4055236395720584,-1.0,-0.3217767992976013,-0.6493582753668024,-0.2525345267951418,-0.3408624159052634,-0.12863960767915042,-0.9817690663490012,-0.2067764981400553,-0.9582744600914439,-0.15716235759511776,-0.6051602212115514,-0.11785687223169831,-0.31394972547168937,0.06529764835895044,-0.9575834168622751,-0.029680965137613886,-0.9726978556503308,-0.02218117076669098,-0.6969299416876955,0.004318102677236613,-0.47215415294097074,0.48115780823909604,0.5989544146886367,0.14704842706859397,0.13734032017249562,0.19988838226590858,0.7327901713545378,0.42421795553750313,0.2842679901139551,0.03279487438908297,0.259818870831528,0.6894070922052495,0.10974424879664736,0.24525013280568658,0.549321090385916,0.42817929685927025,Fist,brightness_low
0.0,0.0,-0.29099885838478773,-0.031595954406372764,-0.5891778088931064,-0.31087149772986733,-0.7041203352005347,-0.6140149111340016,-0.6410746139760405,-0.7911019502100285,-0.5023597042785642,-0.8467221024648242,-0.5433866594108049,-0.9099323903529712,-0.45337228570631843,-0.6379543962325853,-0.3849790985549399,-0.3912275616839796,-0.3130824793752973,-0.9289211440488554,-0.38843436473042753,-1.0,-0.30936589232312356,-0.6585098076661448,-0.24197214661685584,-0.3585892813232258,-0.11494316006864902,-0.9566357334856613,-0.18869669962506685,-0.970576367804592,-0.14504787432261487,-0.6173981397840649,-0.1106923123073894,-0.3265243436135037,0.07620260416710678,-0.932163043946693,-0.007520844406550218,-0.9807446440839235,-0.010489804471988176,-0.715517685740626,0.0033880874860889414,-0.4945384570533821,0.47485201865200133,0.5885150704950333,0.14668416972369122,0.13513902148028645,0.20308392337166475,0.7094237654950233,0.4325931026013669,0.2818150945898481,0.030661710017701353,0.24961851843960234,0.6888086086908874,0.08891236886279988,0.18782796432175794,0.4021707362751807,0.32549874979793475,Fist,brightness_low
0.0,0.0,-0.29164530775240727,-0.038543577487992045,-0.585601017491885,-0.30484620853883815,-0.6990837623659015,-0.5978740142579461,-0.6482197739216548,-0.7848560324263151,-0.4985469006404451,-0.8296794946312788,-0.5345490359426596,-0.9062900122216314,-0.44549062977066295,-0.6366176463554396,-0.3748553399295899,-0.3821126224268704,-0.3107436603796421,-0.9105778770795437,-0.37778607757169475,-1.0,-0.3001917155348227,-0.6612041914975959,-0.2315761038304219,-0.36054270115730136,-0.11726756181053165,-0.9364344154651779,-0.18858557439899915,-0.9779334774752443,-0.14546611164336543,-0.6347418744451448,-0.1039057023258116,-0.3464188873178895,0.0713943327981214,-0.9108151559874869,-0.017836469705763757,-0.9956747028866716,-0.018666010077179072,-0.7515579616639636,0.004792784392080416,-0.5363898710812328,0.48675493635892675,0.594671128372397,0.14489375763205448,0.12844926444989382,0.21887059118751467,0.6986850754445881,0.4285073292524662,0.27329059413680684,0.027206901071453377,0.249792601507122,0.6940697077138278,0.04571086882857778,0.1332282333319284,0.2898237161217276,0.24232086354441137,Fist,brightness_low
0.0,0.0,-0.2950400961047682,-0.04252915270366564,-0.588597937890793,-0.3067224359991055,-0.7005408602618913,-0.5970885957495232,-0.6453992072273653,-0.7759968170714348,-0.4946992526412034,-0.8217409943984042,-0.5235965425459302,-0.9149346084499751,-0.4468619538121051,-0.6437383404295495,-0.39229177734422627,-0.3916062972465959,-0.302088515509378,-0.9007798300034368,-0.3668694067668911,-1.0,-0.2936856007704721,-0.6548694201055126,-0.23167976804137141,-0.35205124031464974,-0.10462335380047548,-0.923357739537154,-0.17166493299322627,-0.9725649564817052,-0.1311667938351392,-0.6250648955200364,-0.09723646687426286,-0.33038619269264463,0.08419796431793689,-0.8932828994495109,0.0019115911995943391,-0.9840745195438941,-0.0017792470639922452,-0.7323693122502526,0.012044150003636858,-0.505093581892988,0.4602384629659477,0.5923627490077482,0.1654110639019949,0.13617773502732963,0.20607019451248781,0.7110698494503336,0.4214446472869087,0.3013395716432265,0.029443467263623097,0.2578672615361338,0.6912547694313945,0.01747219993881784,0.1186416729021066,0.2617283084971668,0.22763857747992478,Fist,brightness_low
